season,week,seasonType,poll,team,rank,poll_priority
2022,10,regular,Playoff Committee Rankings,TCU,7,1.0
2022,10,regular,Playoff Committee Rankings,Tennessee,1,1.0
2022,10,regular,Playoff Committee Rankings,Texas,24,1.0
2022,10,regular,Playoff Committee Rankings,Tulane,19,1.0
2022,10,regular,Playoff Committee Rankings,UCF,25,1.0
2022,10,regular,Playoff Committee Rankings,UCLA,12,1.0
2022,10,regular,Playoff Committee Rankings,USC,9,1.0
2022,10,regular,Playoff Committee Rankings,Utah,14,1.0
2022,10,regular,Playoff Committee Rankings,Wake Forest,21,1.0
2022,11,regular,Playoff Committee Rankings,Alabama,9,1.0
2022,11,regular,Playoff Committee Rankings,Clemson,10,1.0
2022,11,regular,Playoff Committee Rankings,Florida State,23,1.0
2022,11,regular,Playoff Committee Rankings,Georgia,1,1.0
2022,11,regular,Playoff Committee Rankings,Illinois,21,1.0
2022,11,regular,Playoff Committee Rankings,Kansas State,19,1.0
2022,11,regular,Playoff Committee Rankings,Kentucky,24,1.0
2022,11,regular,Playoff Committee Rankings,LSU,7,1.0
2022,11,regular,AP Top 25,Liberty,19,2.0
2022,11,regular,Playoff Committee Rankings,Michigan,3,1.0
2022,11,regular,Playoff Committee Rankings,NC State,16,1.0
2022,11,regular,Playoff Committee Rankings,North Carolina,15,1.0
2022,11,regular,Playoff Committee Rankings,Notre Dame,20,1.0
2022,11,regular,Playoff Committee Rankings,Ohio State,2,1.0
2022,11,regular,Playoff Committee Rankings,Ole Miss,11,1.0
2022,11,regular,Playoff Committee Rankings,Oregon,6,1.0
2022,11,regular,Playoff Committee Rankings,Penn State,14,1.0
2022,11,regular,Playoff Committee Rankings,TCU,4,1.0
2022,11,regular,Playoff Committee Rankings,Tennessee,5,1.0
2022,11,regular,Playoff Committee Rankings,Texas,18,1.0
2022,11,regular,Playoff Committee Rankings,Tulane,17,1.0
2022,11,regular,Playoff Committee Rankings,UCF,22,1.0
2022,11,regular,Playoff Committee Rankings,UCLA,12,1.0
2022,11,regular,Playoff Committee Rankings,USC,8,1.0
2022,11,regular,Playoff Committee Rankings,Utah,13,1.0
2022,11,regular,Playoff Committee Rankings,Washington,25,1.0
2022,12,regular,Playoff Committee Rankings,Alabama,8,1.0
2022,12,regular,Playoff Committee Rankings,Cincinnati,25,1.0
2022,12,regular,Playoff Committee Rankings,Clemson,9,1.0
2022,12,regular,AP Top 25,Coastal Carolina,23,2.0
2022,12,regular,Playoff Committee Rankings,Florida State,19,1.0
2022,12,regular,Playoff Committee Rankings,Georgia,1,1.0
2022,12,regular,Playoff Committee Rankings,Kansas State,15,1.0
2022,12,regular,Playoff Committee Rankings,LSU,6,1.0
2022,12,regular,Playoff Committee Rankings,Michigan,3,1.0
2022,12,regular,Playoff Committee Rankings,NC State,24,1.0
2022,12,regular,Playoff Committee Rankings,North Carolina,13,1.0
2022,12,regular,Playoff Committee Rankings,Notre Dame,18,1.0
2022,12,regular,Playoff Committee Rankings,Ohio State,2,1.0
2022,12,regular,Playoff Committee Rankings,Oklahoma State,22,1.0
2022,12,regular,Playoff Committee Rankings,Ole Miss,14,1.0
2022,12,regular,Playoff Committee Rankings,Oregon,12,1.0
2022,12,regular,Playoff Committee Rankings,Oregon State,23,1.0
2022,12,regular,Playoff Committee Rankings,Penn State,11,1.0
2022,12,regular,Playoff Committee Rankings,TCU,4,1.0
2022,12,regular,Playoff Committee Rankings,Tennessee,5,1.0
2022,12,regular,Playoff Committee Rankings,Tulane,21,1.0
2022,12,regular,Playoff Committee Rankings,UCF,20,1.0
2022,12,regular,Playoff Committee Rankings,UCLA,16,1.0
2022,12,regular,Playoff Committee Rankings,USC,7,1.0
2022,12,regular,Playoff Committee Rankings,Utah,10,1.0
2022,12,regular,Playoff Committee Rankings,Washington,17,1.0
2022,13,regular,Playoff Committee Rankings,Alabama,7,1.0
2022,13,regular,Playoff Committee Rankings,Cincinnati,24,1.0
2022,13,regular,Playoff Committee Rankings,Clemson,8,1.0
2022,13,regular,AP Top 25,Coastal Carolina,23,2.0
2022,13,regular,Playoff Committee Rankings,Florida State,16,1.0
2022,13,regular,Playoff Committee Rankings,Georgia,1,1.0
2022,13,regular,Playoff Committee Rankings,Kansas State,12,1.0
2022,13,regular,Playoff Committee Rankings,LSU,5,1.0
2022,13,regular,Playoff Committee Rankings,Louisville,25,1.0
2022,13,regular,Playoff Committee Rankings,Michigan,3,1.0
2022,13,regular,Playoff Committee Rankings,North Carolina,17,1.0
2022,13,regular,Playoff Committee Rankings,Notre Dame,15,1.0
2022,13,regular,Playoff Committee Rankings,Ohio State,2,1.0
2022,13,regular,Playoff Committee Rankings,Ole Miss,20,1.0
2022,13,regular,Playoff Committee Rankings,Oregon,9,1.0
2022,13,regular,Playoff Committee Rankings,Oregon State,21,1.0
2022,13,regular,Playoff Committee Rankings,Penn State,11,1.0
2022,13,regular,Playoff Committee Rankings,TCU,4,1.0
2022,13,regular,Playoff Committee Rankings,Tennessee,10,1.0
2022,13,regular,Playoff Committee Rankings,Texas,23,1.0
2022,13,regular,Playoff Committee Rankings,Tulane,19,1.0
2022,13,regular,Playoff Committee Rankings,UCF,22,1.0
2022,13,regular,Playoff Committee Rankings,UCLA,18,1.0
2022,13,regular,Playoff Committee Rankings,USC,6,1.0
2022,13,regular,Playoff Committee Rankings,Utah,14,1.0
2022,13,regular,Playoff Committee Rankings,Washington,13,1.0
2022,14,regular,Playoff Committee Rankings,Alabama,6,1.0
2022,14,regular,Playoff Committee Rankings,Clemson,9,1.0
2022,14,regular,Playoff Committee Rankings,Florida State,13,1.0
2022,14,regular,Playoff Committee Rankings,Georgia,1,1.0
2022,14,regular,Playoff Committee Rankings,Kansas State,10,1.0
2022,14,regular,Playoff Committee Rankings,LSU,14,1.0
2022,14,regular,Playoff Committee Rankings,Michigan,2,1.0
2022,14,regular,Playoff Committee Rankings,Mississippi State,24,1.0
2022,14,regular,Playoff Committee Rankings,NC State,25,1.0
2022,14,regular,Playoff Committee Rankings,North Carolina,23,1.0
2022,14,regular,Playoff Committee Rankings,Notre Dame,21,1.0
2022,14,regular,Playoff Committee Rankings,Ohio State,5,1.0
2022,14,regular,Playoff Committee Rankings,Oregon,16,1.0
2022,14,regular,Playoff Committee Rankings,Oregon State,15,1.0
2022,14,regular,Playoff Committee Rankings,Penn State,8,1.0
2022,14,regular,Playoff Committee Rankings,South Carolina,19,1.0
2022,14,regular,Playoff Committee Rankings,TCU,3,1.0
2022,14,regular,Playoff Committee Rankings,Tennessee,7,1.0
2022,14,regular,Playoff Committee Rankings,Texas,20,1.0
2022,14,regular,Playoff Committee Rankings,Tulane,18,1.0
2022,14,regular,Playoff Committee Rankings,UCF,22,1.0
2022,14,regular,Playoff Committee Rankings,UCLA,17,1.0
2022,14,regular,Playoff Committee Rankings,USC,4,1.0
2022,14,regular,AP Top 25,UTSA,23,2.0
2022,14,regular,Playoff Committee Rankings,Utah,11,1.0
2022,14,regular,Playoff Committee Rankings,Washington,12,1.0
2022,15,regular,Playoff Committee Rankings,Alabama,5,1.0
2022,15,regular,Playoff Committee Rankings,Clemson,7,1.0
2022,15,regular,Playoff Committee Rankings,Florida State,13,1.0
2022,15,regular,Playoff Committee Rankings,Georgia,1,1.0
2022,15,regular,Playoff Committee Rankings,Kansas State,9,1.0
2022,15,regular,Playoff Committee Rankings,LSU,17,1.0
2022,15,regular,Playoff Committee Rankings,Michigan,2,1.0
2022,15,regular,Playoff Committee Rankings,Mississippi State,22,1.0
2022,15,regular,Playoff Committee Rankings,NC State,23,1.0
2022,15,regular,Playoff Committee Rankings,Notre Dame,21,1.0
2022,15,regular,Playoff Committee Rankings,Ohio State,4,1.0
2022,15,regular,Playoff Committee Rankings,Oregon,15,1.0
2022,15,regular,Playoff Committee Rankings,Oregon State,14,1.0
2022,15,regular,Playoff Committee Rankings,Penn State,11,1.0
2022,15,regular,Playoff Committee Rankings,South Carolina,19,1.0
2022,15,regular,Playoff Committee Rankings,TCU,3,1.0
2022,15,regular,Playoff Committee Rankings,Tennessee,6,1.0
2022,15,regular,Playoff Committee Rankings,Texas,20,1.0
2022,15,regular,Playoff Committee Rankings,Troy,24,1.0
2022,15,regular,Playoff Committee Rankings,Tulane,16,1.0
2022,15,regular,Playoff Committee Rankings,UCLA,18,1.0
2022,15,regular,Playoff Committee Rankings,USC,10,1.0
2022,15,regular,Playoff Committee Rankings,UTSA,25,1.0
2022,15,regular,Playoff Committee Rankings,Utah,8,1.0
2022,15,regular,Playoff Committee Rankings,Washington,12,1.0
2023,1,postseason,Playoff Committee Rankings,Alabama,5,1.0
2023,1,postseason,Playoff Committee Rankings,Arizona,11,1.0
2023,1,postseason,Playoff Committee Rankings,Clemson,20,1.0
2023,1,postseason,Playoff Committee Rankings,Florida State,6,1.0
2023,1,postseason,Playoff Committee Rankings,Georgia,4,1.0
2023,1,postseason,Playoff Committee Rankings,Iowa,24,1.0
2023,1,postseason,Playoff Committee Rankings,Kansas,23,1.0
2023,1,postseason,Playoff Committee Rankings,Kansas State,18,1.0
2023,1,postseason,Playoff Committee Rankings,LSU,12,1.0
2023,1,postseason,Playoff Committee Rankings,Liberty,25,1.0
2023,1,postseason,Playoff Committee Rankings,Louisville,19,1.0
2023,1,postseason,Playoff Committee Rankings,Michigan,1,1.0
2023,1,postseason,AP Top 25,Mississippi State,9,2.0
2023,1,postseason,Playoff Committee Rankings,Missouri,8,1.0
2023,1,postseason,Playoff Committee Rankings,NC State,21,1.0
2023,1,postseason,Playoff Committee Rankings,Notre Dame,14,1.0
2023,1,postseason,Playoff Committee Rankings,Ohio State,10,1.0
2023,1,postseason,Playoff Committee Rankings,Oklahoma,15,1.0
2023,1,postseason,Playoff Committee Rankings,Oklahoma State,16,1.0
2023,1,postseason,Playoff Committee Rankings,Ole Miss,9,1.0
2023,1,postseason,Playoff Committee Rankings,Oregon,6,1.0
2023,1,postseason,Playoff Committee Rankings,Penn State,13,1.0
2023,1,postseason,Playoff Committee Rankings,SMU,22,1.0
2023,1,postseason,Playoff Committee Rankings,Tennessee,17,1.0
2023,1,postseason,Playoff Committee Rankings,Texas,3,1.0
2023,1,postseason,Playoff Committee Rankings,Washington,2,1.0
2023,1,regular,AP Top 25,Alabama,4,2.0
2023,1,regular,AP Top 25,Clemson,9,2.0
2023,1,regular,AP Top 25,Florida State,8,2.0
2023,1,regular,AP Top 25,Georgia,1,2.0
2023,1,regular,AP Top 25,Iowa,25,2.0
2023,1,regular,AP Top 25,Kansas State,16,2.0
2023,1,regular,AP Top 25,LSU,5,2.0
2023,1,regular,AP Top 25,Michigan,2,2.0
2023,1,regular,AP Top 25,North Carolina,21,2.0
2023,1,regular,AP Top 25,Notre Dame,13,2.0
2023,1,regular,AP Top 25,Ohio State,3,2.0
2023,1,regular,AP Top 25,Oklahoma,20,2.0
2023,1,regular,AP Top 25,Ole Miss,22,2.0
2023,1,regular,AP Top 25,Oregon,15,2.0
2023,1,regular,AP Top 25,Oregon State,18,2.0
2023,1,regular,AP Top 25,Penn State,7,2.0
2023,1,regular,AP Top 25,TCU,17,2.0
2023,1,regular,AP Top 25,Tennessee,12,2.0
2023,1,regular,AP Top 25,Texas,11,2.0
2023,1,regular,AP Top 25,Texas A&M,23,2.0
2023,1,regular,AP Top 25,Tulane,24,2.0
2023,1,regular,AP Top 25,USC,6,2.0
2023,1,regular,AP Top 25,Utah,14,2.0
2023,1,regular,AP Top 25,Washington,10,2.0
2023,1,regular,AP Top 25,Wisconsin,19,2.0
2023,2,regular,AP Top 25,Alabama,3,2.0
2023,2,regular,AP Top 25,Clemson,25,2.0
2023,2,regular,AP Top 25,Colorado,22,2.0
2023,2,regular,AP Top 25,Duke,21,2.0
2023,2,regular,AP Top 25,Florida State,4,2.0
2023,2,regular,AP Top 25,Georgia,1,2.0
2023,2,regular,AP Top 25,Kansas State,15,2.0
2023,2,regular,AP Top 25,LSU,14,2.0
2023,2,regular,AP Top 25,Michigan,2,2.0
2023,2,regular,AP Top 25,North Carolina,17,2.0
2023,2,regular,AP Top 25,Notre Dame,10,2.0
2023,2,regular,AP Top 25,Ohio State,5,2.0
2023,2,regular,AP Top 25,Oklahoma,18,2.0
2023,2,regular,AP Top 25,Ole Miss,20,2.0
2023,2,regular,AP Top 25,Oregon,13,2.0
2023,2,regular,AP Top 25,Oregon State,16,2.0
2023,2,regular,AP Top 25,Penn State,7,2.0
2023,2,regular,AP Top 25,Tennessee,9,2.0
2023,2,regular,AP Top 25,Texas,11,2.0
2023,2,regular,AP Top 25,Texas A&M,23,2.0
2023,2,regular,AP Top 25,Tulane,24,2.0
2023,2,regular,AP Top 25,USC,6,2.0
2023,2,regular,AP Top 25,Utah,12,2.0
2023,2,regular,AP Top 25,Washington,8,2.0
2023,2,regular,AP Top 25,Wisconsin,19,2.0
2023,3,regular,AP Top 25,Alabama,10,2.0
2023,3,regular,AP Top 25,Colorado,18,2.0
2023,3,regular,AP Top 25,Duke,21,2.0
2023,3,regular,AP Top 25,Florida State,3,2.0
2023,3,regular,AP Top 25,Georgia,1,2.0
2023,3,regular,AP Top 25,Iowa,25,2.0
2023,3,regular,AP Top 25,Kansas State,15,2.0
2023,3,regular,AP Top 25,LSU,14,2.0
2023,3,regular,AP Top 25,Miami,22,2.0
2023,3,regular,AP Top 25,Michigan,2,2.0
2023,3,regular,AP Top 25,North Carolina,20,2.0
2023,3,regular,AP Top 25,Notre Dame,9,2.0
2023,3,regular,AP Top 25,Ohio State,6,2.0
2023,3,regular,AP Top 25,Oklahoma,19,2.0
2023,3,regular,AP Top 25,Ole Miss,17,2.0
2023,3,regular,AP Top 25,Oregon,13,2.0
2023,3,regular,AP Top 25,Oregon State,16,2.0
2023,3,regular,AP Top 25,Penn State,7,2.0
2023,3,regular,AP Top 25,Tennessee,11,2.0
2023,3,regular,AP Top 25,Texas,4,2.0
2023,3,regular,AP Top 25,UCLA,24,2.0
2023,3,regular,AP Top 25,USC,5,2.0
2023,3,regular,AP Top 25,Utah,12,2.0
2023,3,regular,AP Top 25,Washington,8,2.0
2023,3,regular,AP Top 25,Washington State,23,2.0
2023,4,regular,AP Top 25,Alabama,13,2.0
2023,4,regular,AP Top 25,Colorado,19,2.0
2023,4,regular,AP Top 25,Duke,18,2.0
2023,4,regular,AP Top 25,Florida,25,2.0
2023,4,regular,AP Top 25,Florida State,4,2.0
2023,4,regular,AP Top 25,Georgia,1,2.0
2023,4,regular,AP Top 25,Iowa,24,2.0
2023,4,regular,AP Top 25,LSU,12,2.0
2023,4,regular,AP Top 25,Miami,20,2.0
2023,4,regular,AP Top 25,Michigan,2,2.0
2023,4,regular,AP Top 25,North Carolina,17,2.0
2023,4,regular,AP Top 25,Notre Dame,9,2.0
2023,4,regular,AP Top 25,Ohio State,6,2.0
2023,4,regular,AP Top 25,Oklahoma,16,2.0
2023,4,regular,AP Top 25,Ole Miss,15,2.0
2023,4,regular,AP Top 25,Oregon,10,2.0
2023,4,regular,AP Top 25,Oregon State,14,2.0
2023,4,regular,AP Top 25,Penn State,7,2.0
2023,4,regular,AP Top 25,Tennessee,23,2.0
2023,4,regular,AP Top 25,Texas,3,2.0
2023,4,regular,AP Top 25,UCLA,22,2.0
2023,4,regular,AP Top 25,USC,5,2.0
2023,4,regular,AP Top 25,Utah,11,2.0
2023,4,regular,AP Top 25,Washington,8,2.0
2023,4,regular,AP Top 25,Washington State,21,2.0
2023,5,regular,AP Top 25,Alabama,12,2.0
2023,5,regular,AP Top 25,Duke,17,2.0
2023,5,regular,AP Top 25,Florida,22,2.0
2023,5,regular,AP Top 25,Florida State,5,2.0
2023,5,regular,AP Top 25,Fresno State,25,2.0
2023,5,regular,AP Top 25,Georgia,1,2.0
2023,5,regular,AP Top 25,Kansas,24,2.0
2023,5,regular,AP Top 25,LSU,13,2.0
2023,5,regular,AP Top 25,Miami,18,2.0
2023,5,regular,AP Top 25,Michigan,2,2.0
2023,5,regular,AP Top 25,Missouri,23,2.0
2023,5,regular,AP Top 25,North Carolina,15,2.0
2023,5,regular,AP Top 25,Notre Dame,11,2.0
2023,5,regular,AP Top 25,Ohio State,4,2.0
2023,5,regular,AP Top 25,Oklahoma,14,2.0
2023,5,regular,AP Top 25,Ole Miss,20,2.0
2023,5,regular,AP Top 25,Oregon,9,2.0
2023,5,regular,AP Top 25,Oregon State,19,2.0
2023,5,regular,AP Top 25,Penn State,6,2.0
2023,5,regular,AP Top 25,Tennessee,21,2.0
2023,5,regular,AP Top 25,Texas,3,2.0
2023,5,regular,AP Top 25,USC,8,2.0
2023,5,regular,AP Top 25,Utah,10,2.0
2023,5,regular,AP Top 25,Washington,7,2.0
2023,5,regular,AP Top 25,Washington State,16,2.0
2023,6,regular,AP Top 25,Alabama,11,2.0
2023,6,regular,AP Top 25,Duke,19,2.0
2023,6,regular,AP Top 25,Florida State,5,2.0
2023,6,regular,AP Top 25,Fresno State,24,2.0
2023,6,regular,AP Top 25,Georgia,1,2.0
2023,6,regular,AP Top 25,Kentucky,20,2.0
2023,6,regular,AP Top 25,LSU,23,2.0
2023,6,regular,AP Top 25,Louisville,25,2.0
2023,6,regular,AP Top 25,Miami,17,2.0
2023,6,regular,AP Top 25,Michigan,2,2.0
2023,6,regular,AP Top 25,Missouri,21,2.0
2023,6,regular,AP Top 25,North Carolina,14,2.0
2023,6,regular,AP Top 25,Notre Dame,10,2.0
2023,6,regular,AP Top 25,Ohio State,4,2.0
2023,6,regular,AP Top 25,Oklahoma,12,2.0
2023,6,regular,AP Top 25,Ole Miss,16,2.0
2023,6,regular,AP Top 25,Oregon,8,2.0
2023,6,regular,AP Top 25,Oregon State,15,2.0
2023,6,regular,AP Top 25,Penn State,6,2.0
2023,6,regular,AP Top 25,Tennessee,22,2.0
2023,6,regular,AP Top 25,Texas,3,2.0
2023,6,regular,AP Top 25,USC,9,2.0
2023,6,regular,AP Top 25,Utah,18,2.0
2023,6,regular,AP Top 25,Washington,7,2.0
2023,6,regular,AP Top 25,Washington State,13,2.0
2023,7,regular,AP Top 25,Alabama,11,2.0
2023,7,regular,AP Top 25,Duke,17,2.0
2023,7,regular,AP Top 25,Florida State,4,2.0
2023,7,regular,AP Top 25,Georgia,1,2.0
2023,7,regular,AP Top 25,Kansas,23,2.0
2023,7,regular,AP Top 25,Kentucky,24,2.0
2023,7,regular,AP Top 25,LSU,22,2.0
2023,7,regular,AP Top 25,Louisville,14,2.0
2023,7,regular,AP Top 25,Miami,25,2.0
2023,7,regular,AP Top 25,Michigan,2,2.0
2023,7,regular,AP Top 25,North Carolina,12,2.0
2023,7,regular,AP Top 25,Notre Dame,21,2.0
2023,7,regular,AP Top 25,Ohio State,3,2.0
2023,7,regular,AP Top 25,Oklahoma,5,2.0
2023,7,regular,AP Top 25,Ole Miss,13,2.0
2023,7,regular,AP Top 25,Oregon,8,2.0
2023,7,regular,AP Top 25,Oregon State,15,2.0
2023,7,regular,AP Top 25,Penn State,6,2.0
2023,7,regular,AP Top 25,Tennessee,19,2.0
2023,7,regular,AP Top 25,Texas,9,2.0
2023,7,regular,AP Top 25,UCLA,18,2.0
2023,7,regular,AP Top 25,USC,10,2.0
2023,7,regular,AP Top 25,Utah,16,2.0
2023,7,regular,AP Top 25,Washington,7,2.0
2023,7,regular,AP Top 25,Washington State,19,2.0
2023,8,regular,AP Top 25,Air Force,22,2.0
2023,8,regular,AP Top 25,Alabama,11,2.0
2023,8,regular,AP Top 25,Duke,16,2.0
2023,8,regular,AP Top 25,Florida State,4,2.0
2023,8,regular,AP Top 25,Georgia,1,2.0
2023,8,regular,AP Top 25,Iowa,24,2.0
2023,8,regular,AP Top 25,LSU,19,2.0
2023,8,regular,AP Top 25,Louisville,21,2.0
2023,8,regular,AP Top 25,Michigan,2,2.0
2023,8,regular,AP Top 25,Missouri,20,2.0
2023,8,regular,AP Top 25,North Carolina,10,2.0
2023,8,regular,AP Top 25,Notre Dame,15,2.0
2023,8,regular,AP Top 25,Ohio State,3,2.0
2023,8,regular,AP Top 25,Oklahoma,6,2.0
2023,8,regular,AP Top 25,Ole Miss,13,2.0
2023,8,regular,AP Top 25,Oregon,9,2.0
2023,8,regular,AP Top 25,Oregon State,12,2.0
2023,8,regular,AP Top 25,Penn State,7,2.0
2023,8,regular,AP Top 25,Tennessee,17,2.0
2023,8,regular,AP Top 25,Texas,8,2.0
2023,8,regular,AP Top 25,Tulane,23,2.0
2023,8,regular,AP Top 25,UCLA,25,2.0
2023,8,regular,AP Top 25,USC,18,2.0
2023,8,regular,AP Top 25,Utah,14,2.0
2023,8,regular,AP Top 25,Washington,5,2.0
2023,9,regular,AP Top 25,Air Force,19,2.0
2023,9,regular,AP Top 25,Alabama,9,2.0
2023,9,regular,AP Top 25,Duke,20,2.0
2023,9,regular,AP Top 25,Florida State,4,2.0
2023,9,regular,AP Top 25,Georgia,1,2.0
2023,9,regular,AP Top 25,James Madison,25,2.0
2023,9,regular,AP Top 25,LSU,15,2.0
2023,9,regular,AP Top 25,Louisville,18,2.0
2023,9,regular,AP Top 25,Michigan,2,2.0
2023,9,regular,AP Top 25,Missouri,16,2.0
2023,9,regular,AP Top 25,North Carolina,17,2.0
2023,9,regular,AP Top 25,Notre Dame,14,2.0
2023,9,regular,AP Top 25,Ohio State,3,2.0
2023,9,regular,AP Top 25,Oklahoma,6,2.0
2023,9,regular,AP Top 25,Ole Miss,12,2.0
2023,9,regular,AP Top 25,Oregon,8,2.0
2023,9,regular,AP Top 25,Oregon State,11,2.0
2023,9,regular,AP Top 25,Penn State,10,2.0
2023,9,regular,AP Top 25,Tennessee,21,2.0
2023,9,regular,AP Top 25,Texas,7,2.0
2023,9,regular,AP Top 25,Tulane,22,2.0
2023,9,regular,AP Top 25,UCLA,23,2.0
2023,9,regular,AP Top 25,USC,24,2.0
2023,9,regular,AP Top 25,Utah,13,2.0
2023,9,regular,AP Top 25,Washington,5,2.0
2023,10,regular,Playoff Committee Rankings,Air Force,25,1.0
2023,10,regular,Playoff Committee Rankings,Alabama,8,1.0
2023,10,regular,Playoff Committee Rankings,Florida State,4,1.0
2023,10,regular,Playoff Committee Rankings,Georgia,2,1.0
2023,10,regular,AP Top 25,James Madison,23,2.0
2023,10,regular,Playoff Committee Rankings,Kansas,21,1.0
2023,10,regular,Playoff Committee Rankings,Kansas State,23,1.0
2023,10,regular,Playoff Committee Rankings,LSU,14,1.0
2023,10,regular,Playoff Committee Rankings,Louisville,13,1.0
2023,10,regular,Playoff Committee Rankings,Michigan,3,1.0
2023,10,regular,Playoff Committee Rankings,Missouri,12,1.0
2023,10,regular,Playoff Committee Rankings,Notre Dame,15,1.0
2023,10,regular,Playoff Committee Rankings,Ohio State,1,1.0
2023,10,regular,Playoff Committee Rankings,Oklahoma,9,1.0
2023,10,regular,Playoff Committee Rankings,Oklahoma State,22,1.0
2023,10,regular,Playoff Committee Rankings,Ole Miss,10,1.0
2023,10,regular,Playoff Committee Rankings,Oregon,6,1.0
2023,10,regular,Playoff Committee Rankings,Oregon State,16,1.0
2023,10,regular,Playoff Committee Rankings,Penn State,11,1.0
2023,10,regular,Playoff Committee Rankings,Tennessee,17,1.0
2023,10,regular,Playoff Committee Rankings,Texas,7,1.0
2023,10,regular,Playoff Committee Rankings,Tulane,24,1.0
2023,10,regular,Playoff Committee Rankings,UCLA,19,1.0
2023,10,regular,Playoff Committee Rankings,USC,20,1.0
2023,10,regular,Playoff Committee Rankings,Utah,18,1.0
2023,10,regular,Playoff Committee Rankings,Washington,5,1.0
2023,11,regular,Playoff Committee Rankings,Alabama,8,1.0
2023,11,regular,Playoff Committee Rankings,Arizona,21,1.0
2023,11,regular,Playoff Committee Rankings,Florida State,4,1.0
2023,11,regular,Playoff Committee Rankings,Georgia,2,1.0
2023,11,regular,Playoff Committee Rankings,Iowa,22,1.0
2023,11,regular,AP Top 25,James Madison,21,2.0
2023,11,regular,Playoff Committee Rankings,Kansas,16,1.0
2023,11,regular,Playoff Committee Rankings,Kansas State,25,1.0
2023,11,regular,Playoff Committee Rankings,LSU,19,1.0
2023,11,regular,AP Top 25,Liberty,25,2.0
2023,11,regular,Playoff Committee Rankings,Louisville,11,1.0
2023,11,regular,Playoff Committee Rankings,Michigan,3,1.0
2023,11,regular,Playoff Committee Rankings,Missouri,14,1.0
2023,11,regular,Playoff Committee Rankings,North Carolina,24,1.0
2023,11,regular,Playoff Committee Rankings,Notre Dame,20,1.0
2023,11,regular,Playoff Committee Rankings,Ohio State,1,1.0
2023,11,regular,Playoff Committee Rankings,Oklahoma,17,1.0
2023,11,regular,Playoff Committee Rankings,Oklahoma State,15,1.0
2023,11,regular,Playoff Committee Rankings,Ole Miss,9,1.0
2023,11,regular,Playoff Committee Rankings,Oregon,6,1.0
2023,11,regular,Playoff Committee Rankings,Oregon State,12,1.0
2023,11,regular,Playoff Committee Rankings,Penn State,10,1.0
2023,11,regular,Playoff Committee Rankings,Tennessee,13,1.0
2023,11,regular,Playoff Committee Rankings,Texas,7,1.0
2023,11,regular,Playoff Committee Rankings,Tulane,23,1.0
2023,11,regular,Playoff Committee Rankings,Utah,18,1.0
2023,11,regular,Playoff Committee Rankings,Washington,5,1.0
